agreement,disagreement,number,subject_index,verb_index,completed
De dokter die de personen de persoon stimuleren bemoedigt,De dokter die de personen de persoon stimuleren bemoedigen,singular,1,8,De dokter die de personen de persoon stimuleren bemoedigt de persoon.
De dokter die de personen de persoon stimuleren groet,De dokter die de personen de persoon stimuleren groeten,singular,1,8,De dokter die de personen de persoon stimuleren groet de persoon.
De dokter die de personen de persoon stimuleren kent,De dokter die de personen de persoon stimuleren kennen,singular,1,8,De dokter die de personen de persoon stimuleren kent de persoon.
De dokter die de personen de persoon stimuleren observeert,De dokter die de personen de persoon stimuleren observeren,singular,1,8,De dokter die de personen de persoon stimuleren observeert de persoon.
De dokter die de personen de persoon bemoedigen vermijdt,De dokter die de personen de persoon bemoedigen vermijden,singular,1,8,De dokter die de personen de persoon bemoedigen vermijdt de persoon.
De dokter die de personen de persoon bemoedigen bewondert,De dokter die de personen de persoon bemoedigen bewonderen,singular,1,8,De dokter die de personen de persoon bemoedigen bewondert de persoon.
De dokter die de personen de persoon bemoedigen inspireert,De dokter die de personen de persoon bemoedigen inspireren,singular,1,8,De dokter die de personen de persoon bemoedigen inspireert de persoon.
De dokter die de personen de persoon bemoedigen stimuleert,De dokter die de personen de persoon bemoedigen stimuleren,singular,1,8,De dokter die de personen de persoon bemoedigen stimuleert de persoon.
De dokter die de personen de persoon bemoedigen bemoedigt,De dokter die de personen de persoon bemoedigen bemoedigen,singular,1,8,De dokter die de personen de persoon bemoedigen bemoedigt de persoon.
De dokter die de personen de persoon bemoedigen groet,De dokter die de personen de persoon bemoedigen groeten,singular,1,8,De dokter die de personen de persoon bemoedigen groet de persoon.
De dokter die de personen de persoon bemoedigen kent,De dokter die de personen de persoon bemoedigen kennen,singular,1,8,De dokter die de personen de persoon bemoedigen kent de persoon.
De dokter die de personen de persoon bemoedigen observeert,De dokter die de personen de persoon bemoedigen observeren,singular,1,8,De dokter die de personen de persoon bemoedigen observeert de persoon.
De dokter die de personen de persoon groeten vermijdt,De dokter die de personen de persoon groeten vermijden,singular,1,8,De dokter die de personen de persoon groeten vermijdt de persoon.
De dokter die de personen de persoon groeten bewondert,De dokter die de personen de persoon groeten bewonderen,singular,1,8,De dokter die de personen de persoon groeten bewondert de persoon.
De dokter die de personen de persoon groeten inspireert,De dokter die de personen de persoon groeten inspireren,singular,1,8,De dokter die de personen de persoon groeten inspireert de persoon.
De dokter die de personen de persoon groeten stimuleert,De dokter die de personen de persoon groeten stimuleren,singular,1,8,De dokter die de personen de persoon groeten stimuleert de persoon.
De dokter die de personen de persoon groeten bemoedigt,De dokter die de personen de persoon groeten bemoedigen,singular,1,8,De dokter die de personen de persoon groeten bemoedigt de persoon.
De dokter die de personen de persoon groeten groet,De dokter die de personen de persoon groeten groeten,singular,1,8,De dokter die de personen de persoon groeten groet de persoon.
De dokter die de personen de persoon groeten kent,De dokter die de personen de persoon groeten kennen,singular,1,8,De dokter die de personen de persoon groeten kent de persoon.
De dokter die de personen de persoon groeten observeert,De dokter die de personen de persoon groeten observeren,singular,1,8,De dokter die de personen de persoon groeten observeert de persoon.
De dokter die de personen de persoon kennen vermijdt,De dokter die de personen de persoon kennen vermijden,singular,1,8,De dokter die de personen de persoon kennen vermijdt de persoon.
De dokter die de personen de persoon kennen bewondert,De dokter die de personen de persoon kennen bewonderen,singular,1,8,De dokter die de personen de persoon kennen bewondert de persoon.
De dokter die de personen de persoon kennen inspireert,De dokter die de personen de persoon kennen inspireren,singular,1,8,De dokter die de personen de persoon kennen inspireert de persoon.
De dokter die de personen de persoon kennen stimuleert,De dokter die de personen de persoon kennen stimuleren,singular,1,8,De dokter die de personen de persoon kennen stimuleert de persoon.
De dokter die de personen de persoon kennen bemoedigt,De dokter die de personen de persoon kennen bemoedigen,singular,1,8,De dokter die de personen de persoon kennen bemoedigt de persoon.
De dokter die de personen de persoon kennen groet,De dokter die de personen de persoon kennen groeten,singular,1,8,De dokter die de personen de persoon kennen groet de persoon.
De dokter die de personen de persoon kennen kent,De dokter die de personen de persoon kennen kennen,singular,1,8,De dokter die de personen de persoon kennen kent de persoon.
De dokter die de personen de persoon kennen observeert,De dokter die de personen de persoon kennen observeren,singular,1,8,De dokter die de personen de persoon kennen observeert de persoon.
De dokter die de personen de persoon observeren vermijdt,De dokter die de personen de persoon observeren vermijden,singular,1,8,De dokter die de personen de persoon observeren vermijdt de persoon.
De dokter die de personen de persoon observeren bewondert,De dokter die de personen de persoon observeren bewonderen,singular,1,8,De dokter die de personen de persoon observeren bewondert de persoon.
De dokter die de personen de persoon observeren inspireert,De dokter die de personen de persoon observeren inspireren,singular,1,8,De dokter die de personen de persoon observeren inspireert de persoon.
De dokter die de personen de persoon observeren stimuleert,De dokter die de personen de persoon observeren stimuleren,singular,1,8,De dokter die de personen de persoon observeren stimuleert de persoon.
De dokter die de personen de persoon observeren bemoedigt,De dokter die de personen de persoon observeren bemoedigen,singular,1,8,De dokter die de personen de persoon observeren bemoedigt de persoon.
De dokter die de personen de persoon observeren groet,De dokter die de personen de persoon observeren groeten,singular,1,8,De dokter die de personen de persoon observeren groet de persoon.
De dokter die de personen de persoon observeren kent,De dokter die de personen de persoon observeren kennen,singular,1,8,De dokter die de personen de persoon observeren kent de persoon.
De dokter die de personen de persoon observeren observeert,De dokter die de personen de persoon observeren observeren,singular,1,8,De dokter die de personen de persoon observeren observeert de persoon.
De dokter die de personen de personen vermijden vermijdt,De dokter die de personen de personen vermijden vermijden,singular,1,8,De dokter die de personen de personen vermijden vermijdt de persoon.
De dokter die de personen de personen vermijden bewondert,De dokter die de personen de personen vermijden bewonderen,singular,1,8,De dokter die de personen de personen vermijden bewondert de persoon.
De dokter die de personen de personen vermijden inspireert,De dokter die de personen de personen vermijden inspireren,singular,1,8,De dokter die de personen de personen vermijden inspireert de persoon.
De dokter die de personen de personen vermijden stimuleert,De dokter die de personen de personen vermijden stimuleren,singular,1,8,De dokter die de personen de personen vermijden stimuleert de persoon.
De dokter die de personen de personen vermijden bemoedigt,De dokter die de personen de personen vermijden bemoedigen,singular,1,8,De dokter die de personen de personen vermijden bemoedigt de persoon.
De dokter die de personen de personen vermijden groet,De dokter die de personen de personen vermijden groeten,singular,1,8,De dokter die de personen de personen vermijden groet de persoon.
De dokter die de personen de personen vermijden kent,De dokter die de personen de personen vermijden kennen,singular,1,8,De dokter die de personen de personen vermijden kent de persoon.
De dokter die de personen de personen vermijden observeert,De dokter die de personen de personen vermijden observeren,singular,1,8,De dokter die de personen de personen vermijden observeert de persoon.
