agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	number3	completed
De automobilisten willen dat de schrijver achter de vrachtwagen de persoon onderzoekt	De automobilisten willen dat de schrijver achter de vrachtwagen de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	singular	De automobilisten willen dat de schrijver achter de vrachtwagen de persoon onderzoekt.
De personen wensen dat de jongen achter het bureau de persoon onderzoekt	De personen wensen dat de jongen achter het bureau de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	singular	De personen wensen dat de jongen achter het bureau de persoon onderzoekt.
De personen wensen dat de inwoner bij de tafel de persoon steunt	De personen wensen dat de inwoner bij de tafel de persoon steunen	steunt	steunen	5	11	plural	singular	singular	De personen wensen dat de inwoner bij de tafel de persoon steunt.
De automobilisten willen dat de jongen bij de stoel de persoon verleidt	De automobilisten willen dat de jongen bij de stoel de persoon verleiden	verleidt	verleiden	5	11	plural	singular	singular	De automobilisten willen dat de jongen bij de stoel de persoon verleidt.
De personen geloven dat de inwoner bij de fiets de persoon hoort	De personen geloven dat de inwoner bij de fiets de persoon horen	hoort	horen	5	11	plural	singular	singular	De personen geloven dat de inwoner bij de fiets de persoon hoort.
De automobilisten wensen dat de winnaar op de boom de persoon steunt	De automobilisten wensen dat de winnaar op de boom de persoon steunen	steunt	steunen	5	11	plural	singular	singular	De automobilisten wensen dat de winnaar op de boom de persoon steunt.
De automobilisten geloven dat de man naast de tafel de persoon bekritiseert	De automobilisten geloven dat de man naast de tafel de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	singular	De automobilisten geloven dat de man naast de tafel de persoon bekritiseert.
De personen geloven dat de man achter de tafel de persoon steunt	De personen geloven dat de man achter de tafel de persoon steunen	steunt	steunen	5	11	plural	singular	singular	De personen geloven dat de man achter de tafel de persoon steunt.
De werkgevers willen dat de meid achter het bureau de persoon stimuleert	De werkgevers willen dat de meid achter het bureau de persoon stimuleren	stimuleert	stimuleren	5	11	plural	singular	singular	De werkgevers willen dat de meid achter het bureau de persoon stimuleert.
De werkgevers zien dat de meid achter de fiets de persoon stimuleert	De werkgevers zien dat de meid achter de fiets de persoon stimuleren	stimuleert	stimuleren	5	11	plural	singular	singular	De werkgevers zien dat de meid achter de fiets de persoon stimuleert.
De werkgevers zien dat de advocaat bij de vrachtwagen de persoon steunt	De werkgevers zien dat de advocaat bij de vrachtwagen de persoon steunen	steunt	steunen	5	11	plural	singular	singular	De werkgevers zien dat de advocaat bij de vrachtwagen de persoon steunt.
De werkgevers geloven dat de boer achter de vrachtwagen de persoon onderzoekt	De werkgevers geloven dat de boer achter de vrachtwagen de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	singular	De werkgevers geloven dat de boer achter de vrachtwagen de persoon onderzoekt.
De automobilisten denken dat de boer op de vrachtwagen de persoon hoort	De automobilisten denken dat de boer op de vrachtwagen de persoon horen	hoort	horen	5	11	plural	singular	singular	De automobilisten denken dat de boer op de vrachtwagen de persoon hoort.
De werkgevers willen dat de winnaar naast de vrachtwagen de persoon bekritiseert	De werkgevers willen dat de winnaar naast de vrachtwagen de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	singular	De werkgevers willen dat de winnaar naast de vrachtwagen de persoon bekritiseert.
De automobilisten denken dat de schrijver naast de stoel de persoon steunt	De automobilisten denken dat de schrijver naast de stoel de persoon steunen	steunt	steunen	5	11	plural	singular	singular	De automobilisten denken dat de schrijver naast de stoel de persoon steunt.
De automobilisten wensen dat de winnaar achter het bureau de persoon onderzoekt	De automobilisten wensen dat de winnaar achter het bureau de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	singular	De automobilisten wensen dat de winnaar achter het bureau de persoon onderzoekt.
De automobilisten wensen dat de inwoner achter de stoel de persoon roept	De automobilisten wensen dat de inwoner achter de stoel de persoon roepen	roept	roepen	5	11	plural	singular	singular	De automobilisten wensen dat de inwoner achter de stoel de persoon roept.
De personen denken dat de inwoner achter het raam de persoon verleidt	De personen denken dat de inwoner achter het raam de persoon verleiden	verleidt	verleiden	5	11	plural	singular	singular	De personen denken dat de inwoner achter het raam de persoon verleidt.
De automobilisten geloven dat de meid achter het bureau de persoon bekritiseert	De automobilisten geloven dat de meid achter het bureau de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	singular	De automobilisten geloven dat de meid achter het bureau de persoon bekritiseert.
De automobilisten denken dat de jongen achter het raam de persoon kent	De automobilisten denken dat de jongen achter het raam de persoon kennen	kent	kennen	5	11	plural	singular	singular	De automobilisten denken dat de jongen achter het raam de persoon kent.
De automobilisten willen dat de schrijver achter het bureau de persoon kent	De automobilisten willen dat de schrijver achter het bureau de persoon kennen	kent	kennen	5	11	plural	singular	singular	De automobilisten willen dat de schrijver achter het bureau de persoon kent.
De automobilisten denken dat de winnaar naast de tafel de persoon steunt	De automobilisten denken dat de winnaar naast de tafel de persoon steunen	steunt	steunen	5	11	plural	singular	singular	De automobilisten denken dat de winnaar naast de tafel de persoon steunt.
De automobilisten wensen dat de jongen naast de stoel de persoon kent	De automobilisten wensen dat de jongen naast de stoel de persoon kennen	kent	kennen	5	11	plural	singular	singular	De automobilisten wensen dat de jongen naast de stoel de persoon kent.
De personen willen dat de winnaar op het raam de persoon kent	De personen willen dat de winnaar op het raam de persoon kennen	kent	kennen	5	11	plural	singular	singular	De personen willen dat de winnaar op het raam de persoon kent.
De werkgevers denken dat de schrijver achter de vrachtwagen de persoon verleidt	De werkgevers denken dat de schrijver achter de vrachtwagen de persoon verleiden	verleidt	verleiden	5	11	plural	singular	singular	De werkgevers denken dat de schrijver achter de vrachtwagen de persoon verleidt.
De automobilisten denken dat de schrijver naast de tafel de persoon kent	De automobilisten denken dat de schrijver naast de tafel de persoon kennen	kent	kennen	5	11	plural	singular	singular	De automobilisten denken dat de schrijver naast de tafel de persoon kent.
De personen geloven dat de schrijver op de boom de persoon verleidt	De personen geloven dat de schrijver op de boom de persoon verleiden	verleidt	verleiden	5	11	plural	singular	singular	De personen geloven dat de schrijver op de boom de persoon verleidt.
De automobilisten wensen dat de man naast het raam de persoon onderzoekt	De automobilisten wensen dat de man naast het raam de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	singular	De automobilisten wensen dat de man naast het raam de persoon onderzoekt.
De werkgevers geloven dat de jongen op de tafel de persoon verleidt	De werkgevers geloven dat de jongen op de tafel de persoon verleiden	verleidt	verleiden	5	11	plural	singular	singular	De werkgevers geloven dat de jongen op de tafel de persoon verleidt.
De personen zien dat de winnaar op de stoel de persoon roept	De personen zien dat de winnaar op de stoel de persoon roepen	roept	roepen	5	11	plural	singular	singular	De personen zien dat de winnaar op de stoel de persoon roept.
De werkgevers zien dat de schrijver naast de boom de persoon steunt	De werkgevers zien dat de schrijver naast de boom de persoon steunen	steunt	steunen	5	11	plural	singular	singular	De werkgevers zien dat de schrijver naast de boom de persoon steunt.
De automobilisten denken dat de schrijver op de fiets de persoon steunt	De automobilisten denken dat de schrijver op de fiets de persoon steunen	steunt	steunen	5	11	plural	singular	singular	De automobilisten denken dat de schrijver op de fiets de persoon steunt.
De personen zien dat de schrijver achter de boom de persoon hoort	De personen zien dat de schrijver achter de boom de persoon horen	hoort	horen	5	11	plural	singular	singular	De personen zien dat de schrijver achter de boom de persoon hoort.
De werkgevers denken dat de advocaat naast de boom de persoon steunt	De werkgevers denken dat de advocaat naast de boom de persoon steunen	steunt	steunen	5	11	plural	singular	singular	De werkgevers denken dat de advocaat naast de boom de persoon steunt.
De personen wensen dat de meid bij de fiets de persoon kent	De personen wensen dat de meid bij de fiets de persoon kennen	kent	kennen	5	11	plural	singular	singular	De personen wensen dat de meid bij de fiets de persoon kent.
De personen wensen dat de jongen naast het raam de persoon stimuleert	De personen wensen dat de jongen naast het raam de persoon stimuleren	stimuleert	stimuleren	5	11	plural	singular	singular	De personen wensen dat de jongen naast het raam de persoon stimuleert.
De werkgevers geloven dat de man naast de fiets de persoon hoort	De werkgevers geloven dat de man naast de fiets de persoon horen	hoort	horen	5	11	plural	singular	singular	De werkgevers geloven dat de man naast de fiets de persoon hoort.
De automobilisten denken dat de man achter de vrachtwagen de persoon verleidt	De automobilisten denken dat de man achter de vrachtwagen de persoon verleiden	verleidt	verleiden	5	11	plural	singular	singular	De automobilisten denken dat de man achter de vrachtwagen de persoon verleidt.
De automobilisten zien dat de winnaar op het bureau de persoon bekritiseert	De automobilisten zien dat de winnaar op het bureau de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	singular	De automobilisten zien dat de winnaar op het bureau de persoon bekritiseert.
De automobilisten denken dat de schrijver op de boom de persoon verleidt	De automobilisten denken dat de schrijver op de boom de persoon verleiden	verleidt	verleiden	5	11	plural	singular	singular	De automobilisten denken dat de schrijver op de boom de persoon verleidt.
De automobilisten denken dat de meid achter het bureau de persoon roept	De automobilisten denken dat de meid achter het bureau de persoon roepen	roept	roepen	5	11	plural	singular	singular	De automobilisten denken dat de meid achter het bureau de persoon roept.
De werkgevers zien dat de meid op de tafel de persoon onderzoekt	De werkgevers zien dat de meid op de tafel de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	singular	De werkgevers zien dat de meid op de tafel de persoon onderzoekt.
De automobilisten wensen dat de boer achter de vrachtwagen de persoon bekritiseert	De automobilisten wensen dat de boer achter de vrachtwagen de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	singular	De automobilisten wensen dat de boer achter de vrachtwagen de persoon bekritiseert.
De personen willen dat de man achter de stoel de persoon verleidt	De personen willen dat de man achter de stoel de persoon verleiden	verleidt	verleiden	5	11	plural	singular	singular	De personen willen dat de man achter de stoel de persoon verleidt.
De automobilisten willen dat de advocaat naast het bureau de persoon bekritiseert	De automobilisten willen dat de advocaat naast het bureau de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	singular	De automobilisten willen dat de advocaat naast het bureau de persoon bekritiseert.
